216.34.210.210 - - [14/Aug/2023:00:00:51 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
122.77.131.160 - - [14/Aug/2023:11:18:28 +0300] "POST /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
103.246.89.209 - - [14/Aug/2023:11:19:46 +0300] "POST /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
3.151.225.3 - - [14/Aug/2023:11:20:58 +0300] "GET /forum/openforums.org HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
228.124.60.248 - - [14/Aug/2023:11:22:11 +0300] "PATCH /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
41.128.244.20 - - [14/Aug/2023:11:23:06 +0300] "PUT /c/csharp.gcc HTTP/1.1" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
137.85.34.110 - - [14/Aug/2023:11:24:16 +0300] "PUT /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
213.124.75.97 - - [14/Aug/2023:11:25:17 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
160.130.174.38 - - [14/Aug/2023:11:26:35 +0300] "PATCH /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
100.207.52.8 - - [14/Aug/2023:11:27:46 +0300] "PUT /google.com HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
233.21.214.143 - - [14/Aug/2023:11:28:52 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
44.230.104.99 - - [14/Aug/2023:11:30:06 +0300] "POST /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
245.182.234.184 - - [14/Aug/2023:11:31:13 +0300] "PUT /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
149.42.99.157 - - [14/Aug/2023:11:32:03 +0300] "POST /main/yandex.ru HTTP/1.0" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
119.18.10.105 - - [14/Aug/2023:11:33:13 +0300] "POST /c/csharp.gcc HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
252.128.124.52 - - [14/Aug/2023:11:34:36 +0300] "PUT /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
13.49.158.224 - - [14/Aug/2023:11:35:44 +0300] "GET /forum/openforums.org HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
112.91.112.139 - - [14/Aug/2023:11:36:39 +0300] "POST /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
247.50.98.113 - - [14/Aug/2023:11:38:02 +0300] "POST /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
195.88.173.17 - - [14/Aug/2023:11:39:26 +0300] "PATCH /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
124.143.22.110 - - [14/Aug/2023:11:40:23 +0300] "PATCH /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
190.173.139.53 - - [14/Aug/2023:11:41:39 +0300] "DELETE /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
206.144.167.32 - - [14/Aug/2023:11:42:51 +0300] "DELETE /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
152.90.238.88 - - [14/Aug/2023:11:43:45 +0300] "POST /forum/openforums.org HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
237.57.229.172 - - [14/Aug/2023:11:45:09 +0300] "GET /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
58.152.22.171 - - [14/Aug/2023:11:46:15 +0300] "PUT /google.com HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
159.183.176.191 - - [14/Aug/2023:11:47:33 +0300] "GET /forum/openforums.org HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
136.99.52.202 - - [14/Aug/2023:11:48:49 +0300] "PATCH /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
101.230.124.68 - - [14/Aug/2023:11:49:49 +0300] "PATCH /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
117.152.185.132 - - [14/Aug/2023:11:50:42 +0300] "GET /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
147.213.16.111 - - [14/Aug/2023:11:51:55 +0300] "PATCH /downloads HTTP/1.1" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
231.182.28.162 - - [14/Aug/2023:11:53:01 +0300] "DELETE /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
135.177.47.44 - - [14/Aug/2023:11:54:23 +0300] "POST /c/csharp.gcc HTTP/2" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
148.12.123.61 - - [14/Aug/2023:11:55:37 +0300] "DELETE /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
21.164.98.3 - - [14/Aug/2023:11:56:29 +0300] "DELETE /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
31.53.37.109 - - [14/Aug/2023:11:57:47 +0300] "DELETE /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
212.28.28.232 - - [14/Aug/2023:11:58:43 +0300] "POST /downloads HTTP/1.1" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
40.86.170.75 - - [14/Aug/2023:11:59:45 +0300] "GET /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
147.77.107.218 - - [14/Aug/2023:12:01:00 +0300] "POST /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
192.70.248.163 - - [14/Aug/2023:12:01:52 +0300] "GET /c/csharp.gcc HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
179.50.208.7 - - [14/Aug/2023:12:02:47 +0300] "DELETE /main/yandex.ru HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
167.133.31.232 - - [14/Aug/2023:12:03:48 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
71.195.78.170 - - [14/Aug/2023:12:04:43 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
11.194.254.116 - - [14/Aug/2023:12:05:59 +0300] "PUT /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
125.159.176.50 - - [14/Aug/2023:12:07:22 +0300] "GET /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
211.251.126.145 - - [14/Aug/2023:12:08:48 +0300] "GET /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
246.115.197.72 - - [14/Aug/2023:12:09:38 +0300] "GET /google.com HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
145.183.75.80 - - [14/Aug/2023:12:11:04 +0300] "POST /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
117.199.222.169 - - [14/Aug/2023:12:12:14 +0300] "PATCH /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
113.123.150.25 - - [14/Aug/2023:12:13:32 +0300] "DELETE /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
78.140.23.233 - - [14/Aug/2023:12:14:49 +0300] "GET /main/yandex.ru HTTP/2" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
197.72.51.140 - - [14/Aug/2023:12:16:03 +0300] "DELETE /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
246.75.51.82 - - [14/Aug/2023:12:16:56 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
67.236.110.35 - - [14/Aug/2023:12:17:56 +0300] "DELETE /main/yandex.ru HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
201.193.151.53 - - [14/Aug/2023:12:19:10 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
142.230.54.245 - - [14/Aug/2023:12:20:03 +0300] "DELETE /downloads HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
21.36.224.133 - - [14/Aug/2023:12:21:27 +0300] "DELETE /google.com HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
251.70.222.241 - - [14/Aug/2023:12:22:17 +0300] "PUT /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
125.130.37.205 - - [14/Aug/2023:12:23:34 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
132.157.159.198 - - [14/Aug/2023:12:24:28 +0300] "GET /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
60.123.121.194 - - [14/Aug/2023:12:25:39 +0300] "PATCH /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
227.146.217.252 - - [14/Aug/2023:12:26:58 +0300] "PUT /forum/openforums.org HTTP/1.0" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
33.92.63.244 - - [14/Aug/2023:12:28:01 +0300] "GET /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
252.149.123.209 - - [14/Aug/2023:12:29:13 +0300] "PUT /downloads HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
144.79.245.107 - - [14/Aug/2023:12:30:36 +0300] "PUT /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
113.183.175.213 - - [14/Aug/2023:12:31:41 +0300] "DELETE /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
27.24.129.211 - - [14/Aug/2023:12:32:41 +0300] "DELETE /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
75.138.125.1 - - [14/Aug/2023:12:33:57 +0300] "POST /downloads HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
106.14.147.103 - - [14/Aug/2023:12:34:50 +0300] "POST /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
57.220.75.168 - - [14/Aug/2023:12:35:44 +0300] "POST /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
115.105.154.252 - - [14/Aug/2023:12:36:57 +0300] "PUT /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
20.197.110.157 - - [14/Aug/2023:12:37:52 +0300] "POST /forum/openforums.org HTTP/1.1" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
75.248.224.208 - - [14/Aug/2023:12:39:06 +0300] "POST /downloads HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
138.81.89.100 - - [14/Aug/2023:12:40:12 +0300] "POST /c/csharp.gcc HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
66.21.106.238 - - [14/Aug/2023:12:41:31 +0300] "PATCH /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
234.170.66.131 - - [14/Aug/2023:12:42:25 +0300] "GET /c/csharp.gcc HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
175.241.126.52 - - [14/Aug/2023:12:43:20 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
226.147.247.162 - - [14/Aug/2023:12:44:12 +0300] "GET /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
114.74.193.174 - - [14/Aug/2023:12:45:03 +0300] "GET /downloads HTTP/1.1" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
36.89.89.123 - - [14/Aug/2023:12:46:02 +0300] "GET /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
83.206.99.230 - - [14/Aug/2023:12:47:12 +0300] "PUT /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
88.47.132.191 - - [14/Aug/2023:12:48:34 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
160.47.121.20 - - [14/Aug/2023:12:49:43 +0300] "PUT /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
62.227.108.66 - - [14/Aug/2023:12:50:55 +0300] "PUT /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
161.113.149.155 - - [14/Aug/2023:12:51:45 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
226.49.141.150 - - [14/Aug/2023:12:52:39 +0300] "POST /c/csharp.gcc HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
230.164.245.31 - - [14/Aug/2023:12:53:40 +0300] "DELETE /downloads HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
153.163.234.28 - - [14/Aug/2023:12:54:34 +0300] "PUT /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
