239.111.232.29 - - [13/Aug/2023:00:01:01 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
8.33.7.188 - - [13/Aug/2023:09:46:43 +0300] "DELETE /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
197.207.95.194 - - [13/Aug/2023:09:47:42 +0300] "DELETE /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
74.204.196.178 - - [13/Aug/2023:09:49:03 +0300] "PUT /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
162.95.113.28 - - [13/Aug/2023:09:50:15 +0300] "GET /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
242.52.76.219 - - [13/Aug/2023:09:51:27 +0300] "DELETE /downloads HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
199.69.181.64 - - [13/Aug/2023:09:52:44 +0300] "PATCH /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
49.61.184.136 - - [13/Aug/2023:09:53:51 +0300] "PUT /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
57.134.87.63 - - [13/Aug/2023:09:55:01 +0300] "GET /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
110.56.246.198 - - [13/Aug/2023:09:56:20 +0300] "GET /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
97.209.225.59 - - [13/Aug/2023:09:57:10 +0300] "PATCH /google.com HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
67.47.169.5 - - [13/Aug/2023:09:58:10 +0300] "DELETE /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
123.130.23.126 - - [13/Aug/2023:09:59:17 +0300] "PATCH /downloads HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
249.95.251.113 - - [13/Aug/2023:10:00:10 +0300] "POST /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
94.233.202.70 - - [13/Aug/2023:10:01:20 +0300] "POST /forum/openforums.org HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
168.84.227.177 - - [13/Aug/2023:10:02:23 +0300] "PUT /c/csharp.gcc HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
99.170.77.194 - - [13/Aug/2023:10:03:27 +0300] "PATCH /main/yandex.ru HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
192.33.154.208 - - [13/Aug/2023:10:04:38 +0300] "PATCH /google.com HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
3.20.88.157 - - [13/Aug/2023:10:06:02 +0300] "GET /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
22.176.116.189 - - [13/Aug/2023:10:07:23 +0300] "PUT /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
153.47.120.203 - - [13/Aug/2023:10:08:45 +0300] "DELETE /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
181.2.230.84 - - [13/Aug/2023:10:09:42 +0300] "GET /forum/openforums.org HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
104.195.32.7 - - [13/Aug/2023:10:10:37 +0300] "PUT /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
51.5.190.213 - - [13/Aug/2023:10:11:32 +0300] "PATCH /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
240.198.216.169 - - [13/Aug/2023:10:12:26 +0300] "PATCH /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
246.42.75.168 - - [13/Aug/2023:10:13:45 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
3.235.163.6 - - [13/Aug/2023:10:14:36 +0300] "PATCH /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
109.111.110.38 - - [13/Aug/2023:10:15:42 +0300] "POST /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
156.151.6.204 - - [13/Aug/2023:10:16:54 +0300] "GET /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
13.123.122.32 - - [13/Aug/2023:10:18:08 +0300] "PUT /downloads HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
175.5.176.142 - - [13/Aug/2023:10:19:26 +0300] "POST /downloads HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
68.85.20.188 - - [13/Aug/2023:10:20:46 +0300] "PUT /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
107.162.1.58 - - [13/Aug/2023:10:21:52 +0300] "POST /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
81.235.176.146 - - [13/Aug/2023:10:22:53 +0300] "DELETE /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
6.240.241.150 - - [13/Aug/2023:10:24:01 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
85.182.192.245 - - [13/Aug/2023:10:25:03 +0300] "POST /c/csharp.gcc HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
114.22.54.170 - - [13/Aug/2023:10:26:22 +0300] "POST /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
6.125.136.180 - - [13/Aug/2023:10:27:43 +0300] "PUT /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
23.80.122.187 - - [13/Aug/2023:10:28:51 +0300] "PUT /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
14.75.125.177 - - [13/Aug/2023:10:29:56 +0300] "POST /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
32.62.17.113 - - [13/Aug/2023:10:30:56 +0300] "DELETE /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
16.19.143.64 - - [13/Aug/2023:10:32:10 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
30.28.40.245 - - [13/Aug/2023:10:33:20 +0300] "PATCH /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
229.58.44.136 - - [13/Aug/2023:10:34:42 +0300] "GET /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
200.124.185.172 - - [13/Aug/2023:10:35:37 +0300] "GET /google.com HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
156.171.182.189 - - [13/Aug/2023:10:36:57 +0300] "POST /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
124.224.199.133 - - [13/Aug/2023:10:37:53 +0300] "PUT /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
241.162.34.201 - - [13/Aug/2023:10:38:51 +0300] "DELETE /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
8.109.35.217 - - [13/Aug/2023:10:39:51 +0300] "PUT /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
171.65.143.14 - - [13/Aug/2023:10:41:01 +0300] "PUT /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
134.148.53.188 - - [13/Aug/2023:10:41:52 +0300] "POST /downloads HTTP/2" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
63.28.99.77 - - [13/Aug/2023:10:43:08 +0300] "GET /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
25.70.219.95 - - [13/Aug/2023:10:44:04 +0300] "POST /google.com HTTP/2" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
131.32.39.5 - - [13/Aug/2023:10:44:56 +0300] "DELETE /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
166.218.163.19 - - [13/Aug/2023:10:46:20 +0300] "GET /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
112.156.134.70 - - [13/Aug/2023:10:47:10 +0300] "POST /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
147.57.32.139 - - [13/Aug/2023:10:48:25 +0300] "DELETE /downloads HTTP/2" 500  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
134.128.149.183 - - [13/Aug/2023:10:49:40 +0300] "GET /c/csharp.gcc HTTP/2" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
239.46.175.243 - - [13/Aug/2023:10:51:05 +0300] "DELETE /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
155.24.99.108 - - [13/Aug/2023:10:51:59 +0300] "DELETE /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
67.47.248.156 - - [13/Aug/2023:10:53:22 +0300] "POST /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
179.223.36.116 - - [13/Aug/2023:10:54:18 +0300] "PUT /forum/openforums.org HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
148.138.139.253 - - [13/Aug/2023:10:55:42 +0300] "PATCH /main/yandex.ru HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
54.232.218.139 - - [13/Aug/2023:10:56:55 +0300] "GET /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
136.177.5.56 - - [13/Aug/2023:10:58:12 +0300] "DELETE /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
92.25.35.7 - - [13/Aug/2023:10:59:16 +0300] "GET /c/csharp.gcc HTTP/1.0" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
10.181.172.181 - - [13/Aug/2023:11:00:10 +0300] "GET /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
221.142.229.15 - - [13/Aug/2023:11:01:10 +0300] "PATCH /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
72.94.253.119 - - [13/Aug/2023:11:02:33 +0300] "PUT /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
91.198.2.69 - - [13/Aug/2023:11:03:50 +0300] "POST /forum/openforums.org HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
77.4.23.96 - - [13/Aug/2023:11:04:59 +0300] "PUT /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
23.108.57.205 - - [13/Aug/2023:11:06:08 +0300] "GET /c/csharp.gcc HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
126.165.241.35 - - [13/Aug/2023:11:07:23 +0300] "GET /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
137.252.110.122 - - [13/Aug/2023:11:08:49 +0300] "DELETE /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
165.22.50.47 - - [13/Aug/2023:11:10:00 +0300] "POST /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
77.228.84.21 - - [13/Aug/2023:11:11:11 +0300] "GET /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
109.123.38.93 - - [13/Aug/2023:11:12:03 +0300] "POST /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
110.134.125.68 - - [13/Aug/2023:11:12:54 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
60.221.198.53 - - [13/Aug/2023:11:14:18 +0300] "GET /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
248.175.180.141 - - [13/Aug/2023:11:15:40 +0300] "GET /downloads HTTP/2" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
50.236.210.130 - - [13/Aug/2023:11:16:31 +0300] "GET /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
107.3.85.159 - - [13/Aug/2023:11:17:52 +0300] "POST /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
164.168.176.57 - - [13/Aug/2023:11:19:14 +0300] "PATCH /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
232.242.1.24 - - [13/Aug/2023:11:20:31 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
114.253.54.43 - - [13/Aug/2023:11:21:54 +0300] "PATCH /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
184.85.67.1 - - [13/Aug/2023:11:23:12 +0300] "PATCH /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
247.1.214.54 - - [13/Aug/2023:11:24:23 +0300] "GET /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
173.144.14.235 - - [13/Aug/2023:11:25:41 +0300] "POST /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
153.13.8.44 - - [13/Aug/2023:11:26:47 +0300] "GET /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
41.236.200.31 - - [13/Aug/2023:11:27:53 +0300] "GET /google.com HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
7.151.232.138 - - [13/Aug/2023:11:28:45 +0300] "GET /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
55.74.98.203 - - [13/Aug/2023:11:29:48 +0300] "PUT /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
202.149.112.202 - - [13/Aug/2023:11:30:57 +0300] "DELETE /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
223.187.79.192 - - [13/Aug/2023:11:31:48 +0300] "PATCH /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
94.213.82.32 - - [13/Aug/2023:11:32:59 +0300] "PATCH /forum/openforums.org HTTP/2" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
39.132.120.21 - - [13/Aug/2023:11:33:54 +0300] "POST /c/csharp.gcc HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
209.121.247.122 - - [13/Aug/2023:11:34:46 +0300] "PUT /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
53.140.55.69 - - [13/Aug/2023:11:35:47 +0300] "PATCH /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
47.85.26.129 - - [13/Aug/2023:11:36:59 +0300] "GET /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
38.80.228.159 - - [13/Aug/2023:11:38:25 +0300] "GET /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
97.134.30.43 - - [13/Aug/2023:11:39:28 +0300] "PATCH /forum/openforums.org HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
244.224.83.28 - - [13/Aug/2023:11:40:51 +0300] "PUT /downloads HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
33.48.11.66 - - [13/Aug/2023:11:42:17 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
141.213.176.22 - - [13/Aug/2023:11:43:15 +0300] "GET /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
