88.148.59.116 - - [15/Aug/2023:00:01:11 +0300] "POST /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
32.43.88.52 - - [15/Aug/2023:11:21:55 +0300] "POST /downloads HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
13.131.175.244 - - [15/Aug/2023:11:23:17 +0300] "PATCH /downloads HTTP/1.0" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
35.166.228.47 - - [15/Aug/2023:11:24:38 +0300] "POST /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
36.39.195.153 - - [15/Aug/2023:11:25:31 +0300] "DELETE /google.com HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
150.188.147.162 - - [15/Aug/2023:11:26:24 +0300] "PATCH /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
91.38.200.244 - - [15/Aug/2023:11:27:14 +0300] "PUT /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
68.248.68.3 - - [15/Aug/2023:11:28:37 +0300] "DELETE /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
248.207.148.251 - - [15/Aug/2023:11:29:32 +0300] "POST /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
44.233.140.119 - - [15/Aug/2023:11:30:30 +0300] "POST /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
10.79.151.134 - - [15/Aug/2023:11:31:24 +0300] "POST /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
157.116.42.62 - - [15/Aug/2023:11:32:40 +0300] "GET /forum/openforums.org HTTP/1.1" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
32.181.112.36 - - [15/Aug/2023:11:34:02 +0300] "POST /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
57.219.208.196 - - [15/Aug/2023:11:35:13 +0300] "PUT /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
70.82.57.174 - - [15/Aug/2023:11:36:19 +0300] "GET /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
91.12.24.11 - - [15/Aug/2023:11:37:13 +0300] "PUT /forum/openforums.org HTTP/1.1" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
25.81.192.144 - - [15/Aug/2023:11:38:24 +0300] "DELETE /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
106.154.88.112 - - [15/Aug/2023:11:39:43 +0300] "PATCH /downloads HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
3.89.220.20 - - [15/Aug/2023:11:41:05 +0300] "POST /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
42.248.110.193 - - [15/Aug/2023:11:42:22 +0300] "DELETE /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
139.48.192.135 - - [15/Aug/2023:11:43:41 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
228.58.96.244 - - [15/Aug/2023:11:44:54 +0300] "GET /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
3.92.217.108 - - [15/Aug/2023:11:45:58 +0300] "PATCH /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
203.7.68.31 - - [15/Aug/2023:11:46:50 +0300] "PUT /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
56.239.176.202 - - [15/Aug/2023:11:48:06 +0300] "DELETE /downloads HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
123.207.184.137 - - [15/Aug/2023:11:48:56 +0300] "PUT /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
153.128.117.204 - - [15/Aug/2023:11:50:19 +0300] "PUT /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
30.221.204.6 - - [15/Aug/2023:11:51:31 +0300] "PUT /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
55.33.188.118 - - [15/Aug/2023:11:52:56 +0300] "PUT /downloads HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
169.206.148.63 - - [15/Aug/2023:11:54:22 +0300] "PUT /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
53.212.197.127 - - [15/Aug/2023:11:55:40 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
63.215.133.221 - - [15/Aug/2023:11:56:32 +0300] "PATCH /google.com HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
159.115.109.39 - - [15/Aug/2023:11:57:36 +0300] "POST /c/csharp.gcc HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
45.41.145.224 - - [15/Aug/2023:11:58:50 +0300] "GET /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
82.106.242.226 - - [15/Aug/2023:12:00:00 +0300] "DELETE /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
9.102.79.32 - - [15/Aug/2023:12:00:52 +0300] "PATCH /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
147.5.216.156 - - [15/Aug/2023:12:01:55 +0300] "DELETE /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
98.192.214.53 - - [15/Aug/2023:12:03:03 +0300] "POST /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
69.8.14.220 - - [15/Aug/2023:12:04:10 +0300] "DELETE /google.com HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
121.182.61.138 - - [15/Aug/2023:12:05:18 +0300] "PATCH /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
189.103.161.221 - - [15/Aug/2023:12:06:23 +0300] "GET /google.com HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
122.243.222.193 - - [15/Aug/2023:12:07:23 +0300] "POST /c/csharp.gcc HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
199.1.196.222 - - [15/Aug/2023:12:08:47 +0300] "GET /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
59.3.55.98 - - [15/Aug/2023:12:10:12 +0300] "PUT /downloads HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
136.201.195.25 - - [15/Aug/2023:12:11:11 +0300] "PATCH /c/csharp.gcc HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
46.22.182.50 - - [15/Aug/2023:12:12:11 +0300] "DELETE /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
39.220.2.185 - - [15/Aug/2023:12:13:11 +0300] "POST /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
114.209.81.132 - - [15/Aug/2023:12:14:04 +0300] "POST /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
134.233.10.111 - - [15/Aug/2023:12:14:56 +0300] "POST /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
101.161.156.70 - - [15/Aug/2023:12:16:19 +0300] "PUT /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
77.136.135.230 - - [15/Aug/2023:12:17:30 +0300] "DELETE /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
251.84.25.254 - - [15/Aug/2023:12:18:52 +0300] "GET /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
4.165.169.6 - - [15/Aug/2023:12:19:55 +0300] "PATCH /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
68.136.226.90 - - [15/Aug/2023:12:21:17 +0300] "GET /c/csharp.gcc HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
204.145.20.119 - - [15/Aug/2023:12:22:37 +0300] "DELETE /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
123.149.48.235 - - [15/Aug/2023:12:23:47 +0300] "PATCH /downloads HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
214.36.79.4 - - [15/Aug/2023:12:24:53 +0300] "DELETE /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
11.202.70.10 - - [15/Aug/2023:12:25:52 +0300] "PUT /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
90.230.11.8 - - [15/Aug/2023:12:27:04 +0300] "DELETE /google.com HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
65.108.218.100 - - [15/Aug/2023:12:27:56 +0300] "DELETE /downloads HTTP/1.1" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
131.236.23.71 - - [15/Aug/2023:12:29:12 +0300] "POST /main/yandex.ru HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
31.58.232.235 - - [15/Aug/2023:12:30:17 +0300] "PUT /google.com HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
47.187.177.204 - - [15/Aug/2023:12:31:40 +0300] "DELETE /forum/openforums.org HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
217.53.114.75 - - [15/Aug/2023:12:32:35 +0300] "PATCH /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
247.135.101.144 - - [15/Aug/2023:12:33:50 +0300] "POST /downloads HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
243.196.241.27 - - [15/Aug/2023:12:34:59 +0300] "DELETE /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
221.239.150.91 - - [15/Aug/2023:12:36:09 +0300] "POST /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
251.127.23.239 - - [15/Aug/2023:12:37:22 +0300] "PATCH /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
243.214.249.33 - - [15/Aug/2023:12:38:20 +0300] "GET /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
69.196.244.104 - - [15/Aug/2023:12:39:26 +0300] "POST /forum/openforums.org HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
78.90.247.164 - - [15/Aug/2023:12:40:33 +0300] "DELETE /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
247.140.194.95 - - [15/Aug/2023:12:41:38 +0300] "PATCH /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
46.9.131.188 - - [15/Aug/2023:12:42:28 +0300] "POST /c/csharp.gcc HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
167.194.62.133 - - [15/Aug/2023:12:43:24 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
68.164.117.43 - - [15/Aug/2023:12:44:32 +0300] "POST /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
26.166.124.42 - - [15/Aug/2023:12:45:45 +0300] "POST /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
92.21.179.131 - - [15/Aug/2023:12:46:56 +0300] "DELETE /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
22.64.126.93 - - [15/Aug/2023:12:48:02 +0300] "DELETE /downloads HTTP/2" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
208.183.19.111 - - [15/Aug/2023:12:48:59 +0300] "PATCH /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
189.136.226.30 - - [15/Aug/2023:12:49:51 +0300] "GET /c/csharp.gcc HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
89.23.6.47 - - [15/Aug/2023:12:51:17 +0300] "DELETE /google.com HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
221.51.240.249 - - [15/Aug/2023:12:52:23 +0300] "PATCH /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
15.127.78.106 - - [15/Aug/2023:12:53:21 +0300] "DELETE /google.com HTTP/2" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
85.86.6.15 - - [15/Aug/2023:12:54:42 +0300] "GET /google.com HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
233.240.72.86 - - [15/Aug/2023:12:56:01 +0300] "PATCH /google.com HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
232.209.37.234 - - [15/Aug/2023:12:57:00 +0300] "GET /google.com HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
213.155.11.214 - - [15/Aug/2023:12:57:55 +0300] "PUT /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
62.100.19.172 - - [15/Aug/2023:12:58:51 +0300] "PUT /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
2.235.38.82 - - [15/Aug/2023:13:00:01 +0300] "POST /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
122.191.47.150 - - [15/Aug/2023:13:01:21 +0300] "PATCH /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
237.217.231.224 - - [15/Aug/2023:13:02:18 +0300] "PATCH /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
42.208.55.70 - - [15/Aug/2023:13:03:24 +0300] "PUT /downloads HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
9.213.40.167 - - [15/Aug/2023:13:04:26 +0300] "DELETE /forum/openforums.org HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
65.180.217.7 - - [15/Aug/2023:13:05:39 +0300] "PUT /google.com HTTP/2" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
185.194.56.134 - - [15/Aug/2023:13:07:03 +0300] "GET /downloads HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
45.173.206.222 - - [15/Aug/2023:13:08:28 +0300] "PATCH /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
138.216.59.128 - - [15/Aug/2023:13:09:34 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
163.44.107.226 - - [15/Aug/2023:13:10:25 +0300] "PATCH /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
57.145.140.181 - - [15/Aug/2023:13:11:40 +0300] "PATCH /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
240.99.183.48 - - [15/Aug/2023:13:12:47 +0300] "GET /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
78.78.44.242 - - [15/Aug/2023:13:13:41 +0300] "PUT /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
208.200.20.47 - - [15/Aug/2023:13:15:01 +0300] "POST /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
72.106.73.15 - - [15/Aug/2023:13:15:58 +0300] "GET /main/yandex.ru HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
